inter_api_access_duration(sec),api_access_uniqueness,sequence_length(count),vsession_duration(min),ip_type,num_sessions,num_users,num_unique_apis,source,classification
6.515234043,0.382978723,47.0,18373,default,2,1,18,F,1
0.046720721,0.153153153,7.161290323,623,default,35,31,34,F,0
889.9525,0.666666667,6.0,320383,default,1,1,4,F,1
0.573666667,0.333333333,4.0,414,default,5,3,4,F,0
0.747076923,0.307692308,13.0,1166,default,4,2,8,F,0
4.312514706,0.411764706,17.0,8798,default,4,2,14,F,0
2.360142857,0.857142857,7.0,992,default,1,1,6,F,1
2.216,1.0,3.0,399,default,1,1,3,F,1
0.081333333,0.625,8.0,118,default,5,3,15,F,0
1.624265306,0.285714286,12.25,4776,default,4,4,14,F,0
4.7869375,0.625,16.0,4596,default,1,1,10,F,1
0.062814607,0.112359551,8.34375,1007,default,34,32,30,F,0
2.4563375,0.375,40.0,5896,default,2,1,15,F,1
1.2291,0.5,5.0,738,default,2,2,5,F,0
64.90890625,0.375,8.0,62313,default,2,2,6,F,0
0.167019417,0.242718447,25.75,1033,default,5,4,25,F,0
0.2201875,0.1875,16.0,635,default,5,3,9,F,0
0.817168103,0.064655172,58.0,11375,default,4,4,15,F,0
19.99671429,0.571428571,3.5,8399,default,3,2,4,F,0
0.596105263,0.368421053,9.5,680,default,4,2,7,F,0
17.43720833,0.458333333,12.0,25110,default,3,2,11,F,0
7.80025,1.0,4.0,1873,default,1,1,4,F,1
1.057942623,0.163934426,12.2,7745,default,11,10,20,F,0
2.727857143,0.714285714,7.0,1146,default,1,1,5,F,1
246.3088,0.133333333,15.0,221678,default,1,1,2,F,1
0.690601504,0.037593985,22.16666667,5511,default,7,6,5,F,0
4.443722892,0.090361446,166.0,44260,default,1,1,15,F,1
1.3025,0.4,6.666666667,1563,default,5,3,8,F,0
4.10620979,0.160839161,143.0,35232,private_ip,6,1,23,F,1
39.96817391,0.739130435,23.0,55157,default,1,1,17,F,1
63.12870588,0.705882353,17.0,64392,default,1,1,12,F,1
61.85425,0.5,2.0,14846,default,2,2,2,F,0
1.828428571,0.428571429,7.0,768,default,2,1,3,F,1
0.0065,0.375,2.666666667,4,default,6,3,3,F,0
3.525923077,0.769230769,13.0,2751,default,1,1,10,F,1
516.0689333,0.133333333,15.0,464463,default,1,1,2,F,1
0.962648,0.096,10.41666667,7220,default,13,12,12,F,0
0.782903084,0.13215859,20.63636364,10664,default,15,11,30,F,0
0.107050703,0.017584994,131.2307692,10958,default,7,13,30,F,0
0.393785897,0.058974359,195.0,9215,default,16,2,23,F,0
0.721111111,0.333333333,3.0,390,default,3,3,3,F,0
0.874551724,0.224137931,5.8,3044,default,11,10,13,F,0
0.062234043,0.082446809,188.0,1404,default,48,2,31,F,0
10.67265517,0.275862069,14.5,18571,default,2,2,8,F,0
3.889284615,0.292307692,16.25,15169,default,4,4,19,F,0
10.77642857,1.0,7.0,4527,default,1,1,7,F,1
7.3997225,0.0075,400.0,177594,default,1,1,3,F,1
13.77812069,0.344827586,58.0,47948,default,2,1,20,F,1
0.005674419,0.018087855,14.33333333,132,default,28,27,7,F,0
1.274541667,0.25,24.0,1836,default,1,1,6,F,1
0.036128942,0.013665032,203.8571429,6187,default,123,14,39,F,0
6.975684211,0.684210526,19.0,7953,default,2,1,13,F,1
0.058484848,0.272727273,8.25,116,default,5,4,9,F,0
0.356111111,0.666666667,4.5,193,default,3,2,6,F,0
6.804395833,0.666666667,24.0,9799,default,2,1,16,F,1
3.708166667,0.466666667,7.5,3338,default,2,2,7,F,0
0.7945,0.833333333,6.0,287,default,2,1,5,F,1
12.05681818,0.818181818,11.0,7958,default,1,1,9,F,1
0.018170732,0.195121951,4.1,45,default,15,10,8,F,0
24.21583333,0.833333333,6.0,8718,default,1,1,5,F,1
0.249631579,0.031578947,190.0,2846,datacenter,1,1,6,F,1
2.7336,1.0,5.0,821,default,1,1,5,F,1
0.002529412,0.117647059,4.25,6,default,11,8,4,F,0
0.150227681,0.017983301,79.84615385,28069,default,48,39,56,F,0
20.979,0.666666667,12.0,15105,default,1,1,8,F,1
386.5187273,0.181818182,22.0,510205,default,1,1,4,F,1
0.508333333,1.0,3.0,92,default,2,1,3,F,1
15.8799375,0.375,4.0,7623,default,2,2,3,F,0
0.003035484,0.029677419,14.62264151,142,default,62,53,23,F,0
2.75026,0.26,50.0,8251,default,2,1,13,F,1
126.7434,0.6,2.5,38024,default,2,2,3,F,0
347.7185,1.0,4.0,83453,default,1,1,4,F,1
0.9312,0.253333333,18.75,4191,default,8,4,19,F,0
3.740866667,0.866666667,15.0,3367,default,1,1,13,F,1
0.055535714,0.321428571,4.666666667,94,default,8,6,9,F,0
6.664465909,0.431818182,44.0,17595,default,2,1,19,F,1
157.98085,0.35,6.666666667,189578,default,3,3,7,F,0
3.178666667,1.0,3.0,573,default,1,1,3,F,1
7.390066667,0.533333333,15.0,6652,default,1,1,8,F,1
3.767,1.0,3.0,679,default,1,1,3,F,1
0.020863014,0.301369863,7.3,92,default,13,10,22,F,0
3.468666667,1.0,3.0,625,default,1,1,3,F,1
1.85425,0.382352941,8.5,3783,default,6,4,13,F,0
0.171528648,0.017526121,80.18918919,30536,default,50,37,52,F,0
10.26158824,0.470588235,17.0,10467,default,1,1,8,F,1
10.12729167,0.416666667,6.0,7292,default,2,2,5,F,0
0.035428571,0.857142857,7.0,15,default,2,1,6,F,1
0.003649425,0.040229885,5.612903226,39,default,39,31,7,F,0
82.6041,0.5,10.0,49563,default,2,1,5,F,1
55.7446,1.0,5.0,16724,default,1,1,5,F,1
0.056863636,0.318181818,7.333333333,76,default,6,3,7,F,0
0.082884615,0.192307692,39.0,388,default,3,2,15,F,0
9.1635625,0.072916667,5.052631579,52783,default,23,19,7,F,0
0.4339,0.9,10.0,261,default,2,1,9,F,1
246.332,0.5,4.0,59120,default,1,1,2,F,1
7.990407407,0.481481481,9.0,12945,default,5,3,13,F,0
0.05985264,0.002900793,63.83950617,18570,default,81,81,15,F,0
1.738188679,0.283018868,26.5,5528,default,4,2,15,F,0
0.3485,0.875,8.0,168,default,2,1,7,F,1
0.810923077,0.230769231,4.333333333,633,default,3,3,3,F,0
37.86883333,0.833333333,6.0,13633,default,1,1,5,F,1
24.073,0.5,2.0,2889,default,2,1,1,F,1
3.506716867,0.337349398,83.0,17464,default,2,1,28,F,1
2.985875,0.75,8.0,1434,default,1,1,6,F,1
16.3688125,0.25,2.0,7858,default,4,4,2,F,0
21.99264286,0.571428571,14.0,18474,default,1,1,8,F,1
13.251375,0.625,8.0,6361,default,1,1,5,F,1
1.45325,0.75,4.0,349,default,1,1,3,F,1
5.275198276,0.344827586,29.0,18358,default,2,2,20,F,0
3.175207668,0.041533546,78.25,59631,default,17,4,13,F,0
0.317888889,0.333333333,9.0,172,default,1,1,3,F,1
0.111656716,0.298507463,33.5,449,default,3,2,20,F,0
123.6177222,0.611111111,18.0,133508,default,1,1,11,F,1
1.308712264,0.179245283,53.0,8324,default,4,2,19,F,0
19.70466667,0.166666667,12.0,14188,default,1,1,2,F,1
40.70539552,0.059701493,134.0,327272,default,1,1,8,F,1
0.587797872,0.255319149,15.66666667,3316,default,7,6,24,F,0
136.60325,1.0,4.0,32785,default,1,1,4,F,1
11.8900625,0.25,2.0,5708,default,4,4,2,F,0
2.1775,0.5,3.0,784,default,2,2,3,F,0
1.646491228,0.271929825,114.0,11262,default,3,1,31,F,1
0.219116279,0.395348837,14.33333333,566,default,5,3,17,F,0
0.664615502,0.063829787,164.5,26240,default,1,4,42,F,0
0.000192661,0.100917431,27.25,2,default,12,4,11,F,0
6.9075,0.625,8.0,3316,default,1,1,5,F,1
3.501607143,0.464285714,9.333333333,5883,default,4,3,13,F,0
94.31491753,0.144329897,97.0,548913,default,1,1,14,F,1
857.7186667,1.0,3.0,154390,default,1,1,3,F,1
0.303352941,0.117647059,5.666666667,310,default,3,3,2,F,0
45.96618182,0.303030303,33.0,91014,default,1,1,10,F,1
38.74957534,0.273972603,73.0,169724,default,1,1,20,F,1
60.63645455,0.818181818,11.0,40021,default,1,1,9,F,1
0.971833333,0.5,3.0,350,default,2,2,3,F,0
5.478066667,0.155555556,45.0,14791,default,1,1,7,F,1
0.01412831,0.013962446,230.7777778,1761,default,88,9,29,F,0
20.29,0.333333333,3.0,10957,default,3,3,3,F,0
0.020008163,0.110204082,6.447368421,295,default,41,38,27,F,0
0.013533333,0.244444444,6.428571429,37,default,8,7,11,F,0
42.54941489,0.191489362,23.5,119990,default,2,2,9,F,0
1.259401786,0.142857143,56.0,16927,default,5,4,32,F,0
8.570666667,1.0,3.0,1543,default,1,1,3,F,1
1.239652174,0.260869565,5.75,1711,default,7,4,6,F,0
1.908114458,0.240963855,83.0,9503,private_ip,4,1,20,F,1
0.018777778,0.333333333,4.5,11,default,3,2,3,F,0
0.496622857,0.177142857,15.90909091,5215,default,15,11,31,F,0
24.50593333,0.333333333,3.75,22056,default,5,4,5,F,0
125.023,0.6,15.0,112521,default,1,1,9,F,1
0.632410256,0.051282051,10.63636364,4440,default,12,11,6,F,0
15.68482941,0.188235294,21.25,79993,default,4,4,16,F,0
6.3459,0.6,15.0,5712,default,2,1,9,F,1
0.585508197,0.221311475,17.42857143,4286,default,9,7,27,F,0
1.26536747,0.192771084,11.85714286,6302,default,10,7,16,F,0
1.854780488,0.12195122,4.1,4563,default,11,10,5,F,0
3.356566929,0.091863517,127.0,76732,default,5,3,35,F,0
53.678,0.25,4.0,12883,default,1,1,1,F,1
3.312962963,0.481481481,13.5,5367,default,3,2,13,F,0
20.2163125,0.6875,8.0,19408,default,3,2,11,F,0
0.371826087,0.369565217,11.5,1027,default,5,4,17,F,0
2.30611236,0.112359551,7.416666667,12315,default,13,12,10,F,0
3.282694915,0.186440678,14.75,11621,default,4,4,11,F,0
219.7055455,0.727272727,11.0,145006,default,1,1,8,F,1
74.0265,0.6,2.5,22208,default,2,2,3,F,0
3.50375,1.0,4.0,841,default,1,1,4,F,1
7.055142857,0.857142857,7.0,2964,default,1,1,6,F,1
7.426208333,0.5,12.0,5347,default,2,1,6,F,1
10.3685,0.25,2.0,7466,default,6,6,3,F,0
3.772214286,0.642857143,7.0,3169,default,2,2,9,F,0
0.055105574,0.013622513,65.63529412,18447,default,108,85,76,F,0
0.8313,0.164705882,85.0,4240,default,11,1,14,F,1
0.112606796,0.116504854,51.5,696,default,2,2,12,F,0
10.45835,0.7,10.0,6276,default,2,1,7,F,1
0.12021,0.12,10.0,361,default,8,5,6,F,0
7.216666667,0.5,6.0,5196,default,2,2,6,F,0
1.066166667,0.333333333,2.0,384,default,3,3,2,F,0
7.448827586,0.517241379,29.0,12961,default,2,1,15,F,1
0.32821875,0.125,5.333333333,316,default,4,3,2,F,0
2.114311189,0.125874126,71.5,18141,default,2,2,18,F,0
2.908653846,0.038461538,65.0,22688,default,2,2,5,F,0
3.089270833,0.071428571,336.0,62280,default,4,1,24,F,1
0.026503125,0.0625,6.153846154,255,default,28,26,10,F,0
0.007958333,0.583333333,3.0,6,default,7,4,7,F,0
0.086725,0.4,4.0,105,default,6,5,8,F,0
0.077956522,0.217391304,6.9,323,default,10,10,15,F,0
8.492905405,0.351351351,18.5,18855,default,2,2,13,F,0
18.52192,0.6,25.0,27783,default,2,1,15,F,1
1.000462963,0.296296296,108.0,6483,default,5,1,32,F,1
43.391,0.6,2.5,13018,default,2,2,3,F,0
5.817327869,0.114754098,10.16666667,21292,default,6,6,7,F,0
0.001516746,0.009569378,11.45205479,77,default,74,73,8,F,0
14.352125,0.75,8.0,6890,default,1,1,6,F,1
1.208859504,0.148760331,15.125,8777,default,9,8,18,F,0
0.583214286,0.857142857,7.0,245,default,2,1,6,F,1
0.923833333,0.125,240.0,13304,private_ip,8,1,30,F,1
0.189747277,0.080610022,13.11428571,5226,default,40,35,37,F,0
19.61018367,0.163265306,49.0,57654,default,1,1,8,F,1
0.058420455,0.022727273,44.0,155,default,44,1,1,F,2
11.89958209,0.343283582,33.5,47837,default,4,2,23,F,0
58.46371429,0.857142857,7.0,24555,default,1,1,6,F,1
19.06437,0.01,200.0,228773,default,1,1,2,F,1
0.327277778,0.888888889,9.0,177,default,2,1,8,F,1
8.461464286,0.464285714,14.0,14216,default,2,2,13,F,0
531.474875,0.25,2.0,127554,default,2,2,1,F,2
6.137545455,0.818181818,11.0,4051,default,2,1,9,F,1
11.696,0.5,4.0,2808,default,1,1,2,F,1
5.341503546,0.14893617,141.0,45190,default,1,1,21,F,2
0.089689879,0.025101215,102.9166667,6647,default,62,12,31,F,0
28.519875,0.5,2.0,6845,default,2,2,2,F,0
13.91957143,0.571428571,14.0,11693,default,1,1,8,F,1
0.551763158,0.5,12.66666667,1259,default,3,3,19,F,0
32.6842,1.0,5.0,9806,default,1,1,5,F,1
0.102083333,1.0,6.0,37,default,2,1,6,F,1
3.506900697,0.097560976,143.5,60389,default,1,2,28,F,0
16.41140323,0.322580645,6.2,30526,default,6,5,10,F,0
2.49e-05,0.024930748,4.102272727,1,default,93,88,9,F,0
0.069416667,0.083333333,12.0,50,default,1,1,1,F,1
1.09,1.0,4.0,262,default,1,1,4,F,1
1.251958333,0.125,24.0,1803,default,1,1,3,F,1
398.44875,0.5,4.0,95628,default,1,1,2,F,1
2.034584615,0.276923077,65.0,7935,default,1,1,18,F,1
27.24814286,0.857142857,7.0,11445,default,1,1,6,F,1
0.000586957,0.097826087,8.117647059,10,default,59,34,27,F,0
0.317178392,0.06281407,49.75,15149,default,19,16,50,F,0
0.085857143,0.571428571,3.5,37,default,3,2,4,F,0
1.398765306,0.01255887,106.1666667,53461,default,4,6,8,F,0
0.175127011,0.027731559,62.17241379,18946,default,37,29,50,F,0
2.040397959,0.255102041,49.0,11998,default,11,2,25,F,0
5.041478261,0.173913043,2.3,6958,default,11,10,4,F,0
32.321655,0.02,200.0,387860,datacenter,1,1,4,F,1
3.360965517,0.413793103,14.5,5849,default,3,2,12,F,0
1.762621622,0.432432432,37.0,3914,default,2,1,16,F,1
0.011333333,0.333333333,3.0,7,default,3,3,3,F,0
31.10642857,1.0,7.0,13065,default,1,1,7,F,1
0.539208333,0.416666667,6.0,389,default,2,2,5,F,0
1.062857143,0.142857143,7.0,893,default,2,2,2,F,0
0.033571429,0.285714286,2.8,29,default,5,5,4,F,0
1.869353571,0.114285714,93.33333333,31406,default,7,3,32,F,0
4.738481013,0.075949367,79.0,22461,default,1,1,6,F,1
104.297,0.833333333,6.0,37547,private_ip,1,1,5,F,1
32.12126667,0.733333333,15.0,28910,default,1,1,11,F,1
0.13378632,0.031091012,52.02941176,14201,default,44,34,55,F,0
1.805968121,0.060402685,22.92307692,32291,default,16,13,18,F,0
0.023391304,0.347826087,3.833333333,33,default,9,6,8,F,0
41.57246667,0.866666667,15.0,37416,default,1,1,13,F,1
39.9935,1.0,4.0,9599,default,1,1,4,F,1
0.312985294,0.411764706,17.0,639,default,4,2,14,F,0
2.30525,0.75,2.0,554,default,2,2,3,F,0
385.3084,1.0,5.0,115593,default,1,1,5,F,1
0.89524359,0.307692308,9.75,2095,default,4,4,12,F,0
23.21083333,0.833333333,6.0,8356,default,1,1,5,F,1
0.001452663,0.044378698,169.0,30,default,4,2,15,F,0
5.791355556,0.177777778,15.0,15637,default,3,3,8,F,0
0.596226852,0.143518519,72.0,7728,default,2,3,31,F,0
12.989,0.777777778,9.0,7015,default,2,1,7,F,1
40.42382143,0.428571429,28.0,67913,default,2,1,12,F,1
41.53977273,0.909090909,11.0,27417,default,2,1,10,F,1
3.324335106,0.223404255,94.0,18750,default,2,1,21,F,1
10.4325,1.0,8.0,5008,default,2,1,8,F,1
0.6381,0.2,2.0,383,default,5,5,2,F,0
11.64483333,1.0,6.0,4193,default,1,1,6,F,1
0.321240122,0.112462006,18.27777778,6342,default,21,18,37,F,0
83.76185714,0.857142857,7.0,35180,default,1,1,6,F,1
0.006692308,0.307692308,3.25,6,default,5,4,4,F,0
0.076956019,0.092592593,7.448275862,998,default,36,29,20,F,0
0.531553571,0.25,11.2,1787,default,5,5,14,F,0
0.219626543,0.052469136,19.05882353,4270,default,33,17,17,F,0
10.27359091,0.545454545,5.5,6781,default,2,2,6,F,0
0.01589,0.11,5.263157895,96,default,21,19,11,F,0
50.63138636,0.590909091,7.333333333,66834,default,4,3,13,F,0
116.239,1.0,4.0,27898,default,1,1,4,F,1
12.3365,0.333333333,3.0,8883,default,4,4,4,F,0
1.020842105,0.473684211,4.75,1164,default,5,4,9,F,0
0.19375,0.875,8.0,93,default,2,1,7,F,1
26.6715,0.5,6.0,19204,default,2,2,6,F,0
14.64654762,0.428571429,21.0,18455,default,2,1,9,F,1
5.948566265,0.325301205,83.0,29624,default,2,1,27,F,1
0.192907895,0.210526316,14.25,1320,default,10,8,24,F,0
14.37107143,0.142857143,28.0,24144,default,1,1,4,F,1
0.313166667,0.833333333,6.0,113,default,1,1,5,F,1
27.81683333,0.833333333,12.0,20029,default,2,1,10,F,1
459.0646875,0.125,16.0,440703,default,1,1,2,F,1
176.487,0.6,2.5,52947,default,2,2,3,F,0
9.2023125,0.6875,16.0,8835,default,1,1,11,F,1
11.8218,0.7,10.0,7094,default,1,1,7,F,1
0.7738,0.2,3.0,697,default,5,5,3,F,0
0.007226078,0.027339642,22.11627907,413,default,50,43,26,F,0
0.013850877,0.210526316,14.25,48,default,5,4,12,F,0
15.11253846,0.153846154,13.0,11788,default,1,1,2,F,1
0.99182,0.28,3.571428571,1488,default,8,7,7,F,0
0.02246274,0.108173077,8.32,561,default,59,50,45,F,0
0.735461538,0.030769231,14.44444444,5737,default,10,9,4,F,0
0.0165,1.0,5.0,5,default,2,1,5,F,1
41.98930519,0.058441558,154.0,387982,default,1,1,9,F,1
5.703,1.0,3.0,1027,default,2,1,3,F,1
7.7174,0.14,16.66666667,23153,default,3,3,7,F,0
0.16309375,0.375,5.333333333,157,default,4,3,6,F,0
324.2834286,1.0,7.0,136200,default,1,1,7,F,1
2.632964602,0.10619469,113.0,53555,default,2,3,36,F,0
0.226166667,0.833333333,6.0,82,default,2,1,5,F,1
0.008546233,0.150684932,9.419354839,150,default,42,31,44,F,0
1.087217105,0.144736842,5.066666667,4958,default,18,15,11,F,0
0.423388693,0.102473498,12.30434783,7190,default,24,23,29,F,0
0.106805556,0.5,18.0,116,default,2,1,9,F,1
1.1709875,0.5,40.0,2811,private_ip,2,1,20,F,1
0.004590698,0.123255814,7.288135593,119,default,72,59,53,F,0
11.75572727,0.545454545,11.0,7759,default,1,1,6,F,1
62.521775,0.3,10.0,75027,default,2,2,6,F,0
0.011697368,0.144736842,16.28571429,161,default,22,14,33,F,0
5.378729167,0.375,24.0,15491,default,3,2,18,F,0
32.99866667,0.333333333,2.0,11880,default,3,3,2,F,0
0.430125,0.5,2.0,104,default,2,2,2,F,0
14.53567797,0.237288136,19.66666667,51457,default,4,3,14,F,0
2.804,0.225,60.0,20189,default,4,2,27,F,0
0.045795302,0.093959732,7.842105263,410,default,25,19,14,F,0
12.263375,0.375,8.0,5887,default,1,1,3,F,1
2.172285714,0.857142857,7.0,913,default,1,1,6,F,1
1.038555556,0.333333333,3.0,561,default,3,3,3,F,0
9.63884375,0.4375,48.0,27760,default,2,1,21,F,1
3.302333333,1.0,3.0,595,default,1,1,3,F,1
25.74602,0.01,200.0,308953,default,1,1,2,F,1
0.022510989,0.153846154,5.515151515,246,default,37,33,28,F,0
8.882636364,0.636363636,3.666666667,5863,default,3,3,7,F,0
12.39817857,0.5,7.0,10415,default,2,2,7,F,0
0.2922,0.323076923,65.0,1140,private_ip,4,1,21,F,1
3.230895522,0.313432836,67.0,12989,default,2,1,21,F,1
34.14566667,0.416666667,12.0,24585,default,1,1,5,F,1
0.128619048,0.19047619,10.5,163,default,2,2,4,F,0
2.741714286,0.857142857,7.0,1152,default,1,1,6,F,1
0.138921788,0.145251397,8.523809524,1493,default,24,21,26,F,0
26.29525,0.35,6.666666667,31555,default,3,3,7,F,0
1.3527,0.6,2.5,406,default,2,2,3,F,0
8.653225,0.35,6.666666667,10384,default,4,3,7,F,0
0.229941964,0.151785714,112.0,1546,default,4,1,17,F,1
0.002433068,0.019123506,13.94444444,184,default,91,90,24,F,0
5.846280255,0.089171975,157.0,55072,default,1,1,14,F,1
12.35014286,0.857142857,7.0,5188,default,1,1,6,F,1
2.475,0.333333333,2.0,891,default,3,3,2,F,0
6.6955,0.6,2.5,2009,default,2,2,3,F,0
90.82834091,0.454545455,11.0,119894,default,2,2,10,F,0
58.00333333,0.5,3.0,20882,default,2,2,3,F,0
15.88282353,0.705882353,17.0,16201,default,1,1,12,F,1
0.057888004,0.002879079,62.02380952,18096,default,84,84,15,F,0
0.017333333,0.833333333,6.0,7,default,2,1,5,F,1
0.158611283,0.066460587,46.21428571,6158,default,27,14,43,F,0
16.6486,0.01,200.0,199784,default,1,1,2,F,1
34.49463636,0.363636364,11.0,22767,default,1,1,4,F,1
41.3522,0.9,10.0,24812,default,1,1,9,F,1
0.981208333,0.166666667,48.0,2826,default,1,1,8,F,1
28.0056,1.0,5.0,8402,default,1,1,5,F,1
88.1847193,0.175438596,57.0,301592,default,1,1,10,F,1
87.36997297,0.27027027,37.0,193962,default,2,1,10,F,1
36.3114,0.3,2.5,21787,default,4,4,3,F,0
0.005190476,0.285714286,3.5,7,default,7,6,6,F,0
8.866846154,0.692307692,13.0,6917,default,1,1,9,F,1
9.7043125,0.01,200.0,232904,default,2,2,4,F,0
219.2901667,0.75,12.0,157889,default,1,1,9,F,1
49.68322222,0.063492063,126.0,375606,default,1,1,8,F,1
0.0955,0.666666667,6.0,35,default,1,1,4,F,1
0.783524793,0.077134986,45.375,17066,default,10,8,28,F,0
0.873277778,0.611111111,18.0,944,default,2,1,11,F,1
12.51990625,0.260416667,48.0,72115,default,3,2,25,F,0
153.8668333,0.666666667,6.0,55393,default,1,1,4,F,1
2.736636364,0.454545455,3.666666667,1807,default,4,3,5,F,0
5.117880952,0.428571429,10.5,6449,default,2,2,9,F,0
0.0018,0.4,5.0,1,default,1,1,2,F,1
7.181192308,0.307692308,26.0,11203,default,1,1,8,F,1
4.633833333,0.155555556,6.428571429,12512,default,8,7,7,F,0
1.170205021,0.117154812,79.66666667,16781,default,6,3,28,F,0
7.0266,1.0,5.0,2108,default,1,1,5,F,1
2.398027778,0.172222222,180.0,25899,private_ip,7,1,31,F,1
0.132480198,0.030693069,112.2222222,8029,default,47,9,31,F,0
1.77416129,0.096774194,10.33333333,6600,default,7,6,6,F,0
0.020368421,0.035087719,57.0,140,default,57,2,4,F,2
0.049636364,0.363636364,3.666666667,66,default,6,6,8,F,0
1.886947368,0.368421053,3.8,2152,default,5,5,7,F,0
22.26992857,0.285714286,14.0,18707,default,1,1,4,F,1
3.608081633,0.265306122,16.33333333,10608,default,4,3,13,F,0
4.519432836,0.037313433,53.6,72673,default,5,5,10,F,0
0.729115385,0.615384615,6.5,569,default,2,2,8,F,0
2.196425,0.15,11.42857143,10543,default,7,7,12,F,0
1.332958333,0.333333333,3.0,960,default,4,4,4,F,0
11.44376923,0.461538462,6.5,8927,default,2,2,6,F,0
7.780630435,0.608695652,11.5,10738,default,2,2,14,F,0
4.539769231,0.653846154,26.0,7083,default,3,1,17,F,1
223.7268,1.0,5.0,67119,default,1,1,5,F,1
0.1522,0.6,5.0,46,default,2,1,3,F,1
11.81642857,0.714285714,14.0,9926,default,1,1,10,F,1
16.59295833,0.416666667,6.0,11947,default,2,2,5,F,0
14.1536,0.4,10.0,8493,default,1,1,4,F,1
3.827173913,0.608695652,23.0,5282,default,2,1,14,F,1
38.668875,0.01,200.0,464027,default,1,1,2,F,1
716.4658333,0.5,6.0,257928,default,1,1,3,F,1
72.49139394,0.666666667,33.0,143533,private_ip,1,1,22,F,1
3.751,0.947368421,19.0,4277,private_ip,1,1,18,F,1
10.26745,0.142857143,140.0,86247,default,1,1,20,F,1
178.0977391,0.217391304,7.666666667,245775,default,3,3,5,F,0
7.271444444,0.444444444,3.0,3927,default,3,3,4,F,0
4.11175,1.0,4.0,987,default,1,1,4,F,1
1.152090909,0.545454545,11.0,761,private_ip,1,1,6,F,1
1.488266667,0.466666667,15.0,1340,default,2,1,7,F,1
1.469357143,0.857142857,7.0,618,default,2,1,6,F,1
3.824925926,0.518518519,27.0,6197,default,2,1,14,F,1
0.228414729,0.15503876,10.75,1768,default,14,12,20,F,0
33.41096154,0.442307692,26.0,104243,default,2,2,23,F,0
5.388697095,0.107883817,80.33333333,77921,default,3,3,26,F,0
0.002519678,0.006261181,13.15294118,170,default,84,85,7,F,0
1.43175,0.75,12.0,1031,default,3,1,9,F,1
0.324854651,0.162790698,10.75,1677,default,10,8,14,F,0
2.996333333,1.0,3.0,540,default,1,1,3,F,1
2.657481928,0.096385542,166.0,52938,default,1,2,32,F,0
16.2,0.571428571,14.0,13608,default,1,1,8,F,1
127.18975,1.0,4.0,30526,default,1,1,4,F,1
12.64066667,0.130434783,13.8,52333,default,5,5,9,F,0
0.000294118,0.029411765,2.0,2,default,34,34,2,F,0
0.906821256,0.120772947,17.25,11263,default,15,12,25,F,0
3.21975,0.791666667,24.0,4637,default,3,1,19,F,1
26.442875,0.25,8.0,12693,default,1,1,2,F,1
7.170331034,0.144827586,145.0,62382,default,1,1,21,F,1
2.462796296,0.194444444,108.0,15959,default,1,1,21,F,1
3.9915,0.576923077,13.0,6227,default,3,2,15,F,0
0.259,0.5,8.0,125,default,1,1,4,F,1
1.479745455,0.218181818,55.0,4884,default,1,1,12,F,1
15.27770968,0.185483871,124.0,113667,default,1,1,23,F,1
1.67426,0.52,25.0,2512,private_ip,4,1,13,F,1
0.7655,0.375,2.666666667,368,default,3,3,3,F,0
4.91454717,0.132075472,10.6,15629,default,5,5,7,F,0
1.250826923,0.153846154,3.25,1952,default,8,8,4,F,0
14.36575,1.0,8.0,6896,default,2,1,8,F,1
311.942,0.714285714,7.0,131016,default,1,1,5,F,1
0.210098901,0.164835165,6.066666667,1148,default,21,15,15,F,0
4.052090909,0.636363636,11.0,2675,default,1,1,7,F,1
0.299814815,0.444444444,27.0,486,private_ip,5,1,12,F,1
0.5095,0.75,4.0,245,default,3,2,6,F,0
6.468227273,0.181818182,22.0,8539,default,1,1,4,F,1
0.396212963,0.296296296,18.0,1284,default,4,3,16,F,0
49.4174,1.0,5.0,14826,default,1,1,5,F,1
0.111488372,0.372093023,5.375,288,default,9,8,16,F,0
19.49933333,0.666666667,6.0,7020,default,1,1,4,F,1
0.408081081,0.243243243,7.4,906,default,5,5,9,F,0
38.524,0.4,5.0,11558,datacenter,1,1,2,F,1
12.16863636,0.909090909,11.0,8032,default,2,1,10,F,1
3.3843125,0.203125,21.33333333,12996,default,3,3,13,F,0
8.09478125,0.375,32.0,15542,default,2,1,12,F,1
0.232209302,0.220930233,9.555555556,1199,default,17,9,19,F,0
1.639418,0.022,17.85714286,49183,default,31,28,11,F,0
0.70325,0.875,8.0,338,default,1,1,7,F,1
0.013153846,0.230769231,13.0,11,default,1,1,3,F,1
0.008666667,1.0,3.0,2,default,1,1,3,F,1
0.001617021,0.117021277,4.947368421,10,default,21,19,11,F,0
0.004277778,0.083333333,8.307692308,28,default,18,13,9,F,0
2.71275,1.0,4.0,652,default,1,1,4,F,1
0.150414068,0.026105874,74.54054054,24891,default,43,37,72,F,0
2.047095,0.1,20.0,24566,default,13,10,20,F,0
7.5990625,0.5,4.0,3648,default,2,2,4,F,0
8.293472789,0.088435374,147.0,73149,default,2,1,13,F,1
39.44285,0.5,5.0,23666,default,2,2,5,F,0
6.662218341,0.056768559,76.33333333,91539,default,3,3,13,F,0
0.960818182,0.454545455,11.0,635,default,1,1,5,F,1
0.015875,1.0,8.0,8,default,3,1,8,F,1
5.33507931,0.179310345,72.5,46416,default,2,2,26,F,0
